"Date","Price","Open","High","Low","Vol.","Change %"
"03/25/2025","73.00","73.70","73.70","72.50","3.03M","-0.82%"
"03/24/2025","73.60","73.05","74.70","73.05","2.37M","0.82%"
"03/21/2025","73.00","73.50","73.90","73.00","3.89M","-0.61%"
"03/20/2025","73.45","73.00","74.20","72.95","2.37M","0.62%"
"03/19/2025","73.00","72.35","73.05","72.35","1.65M","0.83%"
"03/18/2025","72.40","72.75","73.10","72.40","1.95M","-0.48%"
"03/17/2025","72.75","72.45","73.05","72.30","1.88M","0.41%"
