"Date","Price","Open","High","Low","Vol.","Change %"
"12/16/2014","51.300","51.450","52.400","51.300","436.92K","-3.21%"
"12/15/2014","53.000","51.500","53.000","51.000","1.13M","0.38%"
"12/12/2014","52.800","51.500","52.800","51.500","1.15M","2.23%"
"12/11/2014","51.650","51.500","52.500","51.250","904.89K","-2.36%"
"12/10/2014","52.900","51.500","52.950","51.500","1.59M","1.63%"
"12/09/2014","52.050","52.500","52.800","51.700","620.76K","0.68%"
"12/05/2014","51.700","52.250","52.450","51.400","1.13M","-0.58%"
"12/04/2014","52.000","53.800","53.800","52.000","673.26K","-3.35%"
"12/03/2014","53.800","53.700","53.900","53.350","1.17M","0.19%"
"12/02/2014","53.700","53.200","53.800","52.050","2.22M","1.32%"
"12/01/2014","53.000","52.000","53.050","51.800","790.66K","0.95%"
"11/28/2014","52.500","52.350","52.500","51.550","857.32K","0.10%"
"11/27/2014","52.450","51.800","53.000","51.800","857.86K","-0.19%"
"11/26/2014","52.550","52.500","52.750","52.400","1.62M","0.10%"
"11/25/2014","52.500","53.100","53.100","52.500","1.07M","-1.04%"
"11/24/2014","53.050","53.200","53.200","53.000","1.17M","-0.28%"
"11/21/2014","53.200","52.500","53.200","52.400","827.30K","0.95%"
"11/20/2014","52.700","52.800","52.800","52.200","970.88K","0.86%"
"11/19/2014","52.250","52.700","52.750","52.000","1.56M","-0.85%"
"11/18/2014","52.700","51.000","52.700","51.000","1.30M","2.13%"
"11/17/2014","51.600","51.900","51.900","50.700","884.87K","1.18%"
"11/14/2014","51.000","51.900","52.000","51.000","924.49K","-1.73%"
"11/13/2014","51.900","52.000","52.300","51.800","476.11K","-0.19%"
"11/12/2014","52.000","51.500","52.000","51.300","871.51K","0.39%"
"11/11/2014","51.800","50.600","51.950","50.600","983.17K","2.47%"
"11/10/2014","50.550","52.500","52.500","50.550","1.08M","-2.79%"
"11/07/2014","52.000","52.050","52.500","52.000","378.04K","-0.10%"
"11/06/2014","52.050","52.100","52.100","51.950","411.08K","-0.10%"
"11/05/2014","52.100","52.200","52.200","52.000","878.76K","0.19%"
"11/04/2014","52.000","53.350","53.350","52.000","1.09M","-1.42%"
"11/03/2014","52.750","52.950","53.300","52.400","1.68M","1.44%"
"10/31/2014","52.000","52.400","52.400","51.800","1.46M","-0.95%"
"10/30/2014","52.500","50.800","52.500","50.800","1.30M","3.24%"
"10/29/2014","50.850","49.850","50.950","49.850","1.35M","0.99%"
"10/28/2014","50.350","50.500","51.000","49.500","168.60K","-0.30%"
"10/27/2014","50.500","49.600","50.500","49.500","587.90K","1.81%"
"10/24/2014","49.600","50.150","50.900","49.500","178.50K","-1.10%"
"10/23/2014","50.150","50.950","50.950","49.800","1.25M","-2.05%"
"10/22/2014","51.200","49.650","51.200","49.650","769.10K","3.43%"
"10/21/2014","49.500","49.500","49.700","49.050","1.69M","0.00%"
"10/20/2014","49.500","51.000","51.000","49.500","1.18M","0.10%"
"10/17/2014","49.450","51.650","51.650","49.450","2.86M","-3.04%"
"10/16/2014","51.000","49.300","51.500","49.300","2.14M","3.98%"
"10/15/2014","49.050","49.750","50.000","49.050","2.00M","-0.91%"
"10/14/2014","49.500","50.400","50.600","49.500","4.12M","-2.17%"
"10/13/2014","50.600","52.200","53.300","50.600","2.81M","-4.89%"
"10/10/2014","53.200","53.000","53.200","52.300","1.32M","0.38%"
"10/09/2014","53.000","53.100","53.100","53.000","214.98K","0.19%"
"10/08/2014","52.900","53.100","53.200","52.600","905.68K","-1.12%"
"10/07/2014","53.500","53.150","53.700","53.150","1.00M","0.66%"
"10/03/2014","53.150","52.200","53.450","52.200","594.51K","0.38%"
"10/02/2014","52.950","52.750","52.950","52.400","1.47M","-1.58%"
"10/01/2014","53.800","53.900","54.800","52.900","1.25M","-0.19%"
"09/30/2014","53.900","54.150","54.950","53.900","1.47M","-2.00%"
"09/29/2014","55.000","54.500","55.000","54.000","870.04K","0.92%"
"09/26/2014","54.500","55.000","55.800","54.400","1.23M","-0.91%"
"09/25/2014","55.000","55.900","55.950","55.000","1.27M","-0.18%"
"09/24/2014","55.100","55.000","55.550","55.000","1.10M","-0.09%"
"09/23/2014","55.150","55.100","55.600","55.100","892.57K","-0.81%"
"09/22/2014","55.600","55.700","55.700","55.100","1.93M","-0.18%"
"09/18/2014","55.700","55.500","55.700","55.500","680.35K","0.72%"
"09/17/2014","55.300","55.800","56.800","55.300","437.08K","-0.36%"
"09/16/2014","55.500","55.750","55.750","55.250","1.38M","-0.09%"
"09/15/2014","55.550","56.000","56.000","55.300","339.43K","0.00%"
"09/12/2014","55.550","55.750","55.750","55.500","768.77K","0.09%"
"09/11/2014","55.500","56.000","56.000","55.500","433.58K","0.00%"
"09/10/2014","55.500","55.500","55.700","55.300","1.29M","-0.18%"
"09/09/2014","55.600","55.450","55.750","55.300","727.42K","0.27%"
"09/08/2014","55.450","56.050","56.050","55.350","1.55M","-0.09%"
"09/05/2014","55.500","55.800","55.800","55.250","3.27M","-0.54%"
"09/04/2014","55.800","56.200","56.200","55.650","362.78K","-0.27%"
"09/03/2014","55.950","56.000","56.200","55.250","2.04M","0.09%"
"09/02/2014","55.900","55.100","56.200","55.100","6.53M","1.64%"
"09/01/2014","55.000","54.900","56.000","54.750","3.58M","0.46%"
"08/29/2014","54.750","56.000","56.000","54.550","14.02M","-2.23%"
"08/28/2014","56.000","56.000","56.800","55.950","1.25M","-0.71%"
"08/27/2014","56.400","55.900","56.400","55.900","1.25M","0.89%"
"08/26/2014","55.900","56.400","56.400","55.300","855.52K","-0.89%"
"08/22/2014","56.400","56.250","56.400","55.650","1.42M","0.89%"
"08/20/2014","55.900","56.250","56.250","55.750","3.75M","0.36%"
"08/19/2014","55.700","55.500","56.000","55.500","1.60M","-0.54%"
"08/18/2014","56.000","55.950","56.800","55.950","336.32K","0.27%"
"08/15/2014","55.850","56.300","56.300","55.400","983.88K","-0.80%"
"08/14/2014","56.300","56.750","56.750","55.300","1.46M","-0.18%"
"08/13/2014","56.400","56.550","56.800","55.700","1.86M","-0.53%"
"08/12/2014","56.700","56.550","56.800","56.550","380.61K","-0.18%"
"08/11/2014","56.800","56.350","56.850","56.350","1.04M","0.80%"
"08/08/2014","56.350","56.500","56.800","55.650","682.91K","-0.27%"
"08/07/2014","56.500","55.900","56.900","55.900","419.32K","0.98%"
"08/06/2014","55.950","55.950","56.150","55.500","651.56K","-0.36%"
"08/05/2014","56.150","56.200","56.250","55.950","547.36K","-0.09%"
"08/04/2014","56.200","55.000","56.450","55.000","1.93M","0.45%"
"08/01/2014","55.950","55.600","55.950","54.150","836.36K","1.45%"
"07/31/2014","55.150","55.900","56.000","54.550","2.01M","-1.43%"
"07/30/2014","55.950","55.900","56.000","54.800","1.17M","0.09%"
"07/28/2014","55.900","55.500","56.000","55.500","596.52K","-0.09%"
"07/25/2014","55.950","55.900","56.000","55.600","1.11M","0.09%"
"07/24/2014","55.900","55.950","56.000","55.900","451.95K","-0.09%"
"07/23/2014","55.950","56.000","56.000","55.900","527.74K","-0.09%"
"07/22/2014","56.000","55.950","56.000","54.600","1.34M","0.36%"
"07/21/2014","55.800","56.000","56.000","55.500","1.20M","0.09%"
"07/18/2014","55.750","55.850","56.000","55.650","696.80K","-0.27%"
"07/17/2014","55.900","54.700","55.900","54.700","823.25K","2.19%"
"07/15/2014","54.700","55.950","55.950","54.400","2.07M","-1.44%"
"07/14/2014","55.500","55.500","55.900","54.700","1.03M","0.00%"
"07/11/2014","55.500","55.050","55.500","55.000","1.14M","0.82%"
"07/10/2014","55.050","55.000","55.700","54.750","1.20M","1.01%"
"07/09/2014","54.500","56.000","56.000","54.500","2.55M","-2.24%"
"07/08/2014","55.750","56.150","56.850","55.750","767.69K","-1.85%"
