"Date","Price","Open","High","Low","Vol.","Change %"
"05/07/2014","83.42","83.27","83.61","82.93","1.98M","0.18%"
"05/06/2014","83.27","83.42","83.56","83.08","1.74M","-0.18%"
"05/05/2014","83.42","83.56","83.71","82.84","1.51M","-0.35%"
"05/02/2014","83.71","82.16","84.39","82.01","4.24M","1.89%"
"04/30/2014","82.16","80.22","82.64","80.22","3.80M","2.61%"
"04/29/2014","80.07","80.46","81.19","79.68","3.98M","0.06%"
"04/28/2014","80.02","81.09","81.48","79.93","7.76M","-0.61%"
"04/25/2014","80.51","81.82","82.54","80.51","5.26M","-1.60%"
"04/24/2014","81.82","82.54","82.64","81.57","5.18M","-0.70%"
"04/23/2014","82.40","83.90","83.90","82.35","2.91M","-1.22%"
"04/22/2014","83.42","83.56","83.66","82.98","6.57M","-0.11%"
"04/21/2014","83.51","81.48","83.61","81.48","8.37M","3.23%"
"04/16/2014","80.90","79.49","80.90","79.49","7.89M","2.59%"
"04/15/2014","78.86","77.36","79.05","77.36","1.96M","2.14%"
"04/14/2014","77.21","77.31","77.31","76.53","3.04M","-0.25%"
"04/11/2014","77.40","78.47","78.47","76.63","2.34M","-1.98%"
"04/10/2014","78.96","78.23","79.25","78.23","3.94M","1.13%"
"04/08/2014","78.08","78.28","78.66","77.36","2.07M","-0.43%"
"04/07/2014","78.42","76.53","79.49","76.14","2.68M","2.34%"
"04/04/2014","76.63","76.58","77.21","76.14","1.87M","0.96%"
"04/03/2014","75.90","77.94","77.94","74.78","5.24M","-2.30%"
"04/02/2014","77.69","78.28","78.28","77.45","4.81M","0.49%"
"04/01/2014","77.31","74.69","77.65","74.64","8.22M","3.11%"
"03/31/2014","74.98","75.71","75.80","74.69","5.24M","-0.96%"
"03/28/2014","75.71","76.58","76.63","74.93","4.13M","-1.20%"
"03/27/2014","76.63","77.55","77.55","76.14","852.29K","-1.12%"
"03/26/2014","77.50","77.16","77.69","77.16","3.66M","0.51%"
"03/25/2014","77.11","77.60","77.60","76.63","2.20M","-0.63%"
"03/24/2014","77.60","77.69","78.47","77.60","3.78M","0.00%"
"03/21/2014","77.60","78.03","78.03","77.50","4.65M","-0.06%"
"03/20/2014","77.65","78.81","78.86","77.60","1.69M","-1.60%"
